category,item,variety,date,price,unit
vegetable,lettuce,butterhead_indoor,2020-10-02,0.39,head
vegetable,lettuce,cos,2020-10-02,0.6,head
vegetable,lettuce,crisp_iceberg_type,2020-10-02,0.68,head
vegetable,lettuce,little_gem,2020-10-02,0.67,twin
vegetable,rocket,rocket,2020-10-02,4.79,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-10-02,4.53,kg
vegetable,onion,bulb_brown,2020-10-02,0.41,kg
vegetable,onion,bulb_red,2020-10-02,0.51,kg
vegetable,onion,saladspring,2020-10-02,0.34,kg
vegetable,swede,swede,2020-10-02,0.23,kg
vegetable,turnip,turnip,2020-10-02,1.55,kg
vegetable,parsnips,all_varieties,2020-10-02,1.12,kg
vegetable,peas,shelling_all_varieties,2020-10-02,3.3,kg
vegetable,rhubarb,outdoor,2020-10-02,1.36,kg
vegetable,spinach_leaf,loose_bunches,2020-10-02,1.38,kg
vegetable,sweetcorn,sweetcorn,2020-10-02,0.32,head
vegetable,tomatoes,round,2020-10-02,1,kg
vegetable,tomatoes,vine,2020-10-02,2.1,kg
cut_flowers,gladioli,all_varieties,2020-10-02,0.26,stem
fruit,apples,bramleys_seedling,2020-09-25,1.01,kg
fruit,apples,coxs_orange_group,2020-09-25,1.01,kg
fruit,apples,egremont_russet,2020-09-25,1.25,kg
fruit,apples,gala,2020-09-25,0.99,kg
fruit,apples,other_early_season,2020-09-25,0.86,kg
fruit,apples,other_mid_season,2020-09-25,1.09,kg
fruit,blackberries,blackberries,2020-09-25,10.58,kg
fruit,blueberries,blueberries,2020-09-25,6.95,kg
fruit,pears,conference,2020-09-25,0.85,kg
fruit,pears,other,2020-09-25,0.71,kg
fruit,plums,victoria,2020-09-25,2.86,kg
fruit,plums,all_other,2020-09-25,1.81,kg
fruit,raspberries,raspberries,2020-09-25,6.57,kg
fruit,strawberries,strawberries,2020-09-25,4.16,kg
vegetable,beans,broad,2020-09-25,1.34,kg
vegetable,beans,dwarf_french_or_kidney,2020-09-25,2.01,kg
vegetable,beans,runner_climbing,2020-09-25,3.84,kg
vegetable,beetroot,beetroot,2020-09-25,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,2020-09-25,0.94,kg
vegetable,pak_choi,pak_choi,2020-09-25,2.45,kg
vegetable,curly_kale,curly_kale,2020-09-25,2.71,kg
vegetable,cabbage,red,2020-09-25,0.37,kg
vegetable,cabbage,savoy,2020-09-25,0.48,head
vegetable,spring_greens,prepacked,2020-09-25,0.7,kg
vegetable,cabbage,summer_autumn_pointed,2020-09-25,0.58,kg
vegetable,cabbage,white,2020-09-25,0.37,kg
vegetable,cabbage,round_green_other,2020-09-25,0.47,head
vegetable,calabrese,calabrese,2020-09-25,1.25,kg
vegetable,capsicum,red,2020-09-25,0.79,kg
vegetable,capsicum,elongated,2020-09-25,2,kg
vegetable,carrots,topped_washed,2020-09-25,0.52,kg
vegetable,cauliflower,all,2020-09-25,0.83,head
vegetable,celery,all_washed,2020-09-25,0.79,kg
vegetable,celeriac,celeriac,2020-09-25,0.67,kg
vegetable,chinese_leaf,chinese_leaf,2020-09-25,0.97,kg
vegetable,coriander,coriander,2020-09-25,2.05,kg
vegetable,courgettes,courgettes,2020-09-25,1.81,kg
vegetable,cucumbers,cucumbers,2020-09-25,1.29,kg
vegetable,leeks,trimmed,2020-09-25,1.27,kg
vegetable,lettuce,butterhead_indoor,2020-09-25,0.39,head
vegetable,lettuce,cos,2020-09-25,0.61,head
vegetable,lettuce,crisp_iceberg_type,2020-09-25,0.6,head
vegetable,lettuce,little_gem,2020-09-25,0.66,twin
vegetable,rocket,rocket,2020-09-25,4.92,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-09-25,4.69,kg
vegetable,onion,bulb_brown,2020-09-25,0.43,kg
vegetable,onion,bulb_red,2020-09-25,0.52,kg
vegetable,onion,saladspring,2020-09-25,0.34,kg
vegetable,swede,swede,2020-09-25,0.24,kg
vegetable,turnip,turnip,2020-09-25,1.46,kg
vegetable,parsnips,all_varieties,2020-09-25,1.13,kg
vegetable,peas,shelling_all_varieties,2020-09-25,1.9,kg
vegetable,rhubarb,outdoor,2020-09-25,1.36,kg
vegetable,spinach_leaf,loose_bunches,2020-09-25,1.36,kg
vegetable,sweetcorn,sweetcorn,2020-09-25,0.33,head
vegetable,tomatoes,round,2020-09-25,1.25,kg
vegetable,tomatoes,vine,2020-09-25,0.75,kg
vegetable,tomatoes,cherry,2020-09-25,3.73,kg
cut_flowers,gladioli,all_varieties,2020-09-25,0.24,stem
fruit,apples,bramleys_seedling,2020-09-18,1.03,kg
fruit,apples,coxs_orange_group,2020-09-18,1.06,kg
fruit,apples,egremont_russet,2020-09-18,1.14,kg
fruit,apples,gala,2020-09-18,1.03,kg
fruit,apples,other_early_season,2020-09-18,0.78,kg
fruit,apples,other_mid_season,2020-09-18,0.9,kg
fruit,blackberries,blackberries,2020-09-18,10.95,kg
fruit,blueberries,blueberries,2020-09-18,6.22,kg
fruit,pears,conference,2020-09-18,0.91,kg
fruit,pears,doyenne_du_comice,2020-09-18,1.1,kg
fruit,pears,other,2020-09-18,0.71,kg
fruit,plums,victoria,2020-09-18,2.28,kg
fruit,plums,all_other,2020-09-18,1.58,kg
fruit,raspberries,raspberries,2020-09-18,6.89,kg
fruit,strawberries,strawberries,2020-09-18,5.05,kg
vegetable,beans,broad,2020-09-18,1.34,kg
vegetable,beans,dwarf_french_or_kidney,2020-09-18,2.16,kg
vegetable,beans,runner_climbing,2020-09-18,4.04,kg
vegetable,beetroot,beetroot,2020-09-18,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,2020-09-18,1.03,kg
vegetable,pak_choi,pak_choi,2020-09-18,2.41,kg
vegetable,curly_kale,curly_kale,2020-09-18,2.82,kg
vegetable,cabbage,red,2020-09-18,0.41,kg
vegetable,cabbage,savoy,2020-09-18,0.46,head
vegetable,spring_greens,prepacked,2020-09-18,0.77,kg
vegetable,cabbage,summer_autumn_pointed,2020-09-18,0.58,kg
vegetable,cabbage,white,2020-09-18,0.42,kg
vegetable,cabbage,round_green_other,2020-09-18,0.49,head
vegetable,calabrese,calabrese,2020-09-18,1.33,kg
vegetable,capsicum,red,2020-09-18,0.7,kg
vegetable,capsicum,elongated,2020-09-18,1.93,kg
vegetable,capsicum,yelloworange,2020-09-18,0.6,kg
vegetable,carrots,topped_washed,2020-09-18,0.52,kg
vegetable,cauliflower,all,2020-09-18,0.95,head
vegetable,celery,all_washed,2020-09-18,0.72,kg
vegetable,celeriac,celeriac,2020-09-18,0.7,kg
vegetable,chinese_leaf,chinese_leaf,2020-09-18,0.98,kg
vegetable,coriander,coriander,2020-09-18,1.28,kg
vegetable,courgettes,courgettes,2020-09-18,1.73,kg
vegetable,cucumbers,cucumbers,2020-09-18,1.33,kg
vegetable,leeks,trimmed,2020-09-18,1.26,kg
vegetable,lettuce,butterhead_indoor,2020-09-18,0.39,head
vegetable,lettuce,cos,2020-09-18,0.61,head
vegetable,lettuce,crisp_iceberg_type,2020-09-18,0.56,head
vegetable,lettuce,little_gem,2020-09-18,0.64,twin
vegetable,rocket,rocket,2020-09-18,4.96,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-09-18,4.69,kg
vegetable,onion,bulb_brown,2020-09-18,0.42,kg
vegetable,onion,bulb_red,2020-09-18,0.52,kg
vegetable,onion,saladspring,2020-09-18,0.34,kg
vegetable,swede,swede,2020-09-18,0.24,kg
vegetable,turnip,turnip,2020-09-18,1.47,kg
vegetable,parsnips,all_varieties,2020-09-18,1.18,kg
vegetable,peas,shelling_all_varieties,2020-09-18,1.91,kg
vegetable,rhubarb,outdoor,2020-09-18,1.34,kg
vegetable,spinach_leaf,loose_bunches,2020-09-18,1.39,kg
vegetable,sweetcorn,sweetcorn,2020-09-18,0.31,head
vegetable,tomatoes,round,2020-09-18,1.06,kg
vegetable,tomatoes,vine,2020-09-18,0.99,kg
vegetable,tomatoes,cherry,2020-09-18,5.55,kg
cut_flowers,gladioli,all_varieties,2020-09-18,0.24,stem
fruit,apples,bramleys_seedling,2020-09-11,1.07,kg
fruit,apples,coxs_orange_group,2020-09-11,1.13,kg
fruit,apples,egremont_russet,2020-09-11,1.41,kg
fruit,apples,gala,2020-09-11,1.06,kg
fruit,apples,other_early_season,2020-09-11,0.87,kg
fruit,apples,other_mid_season,2020-09-11,0.97,kg
fruit,blackberries,blackberries,2020-09-11,10.93,kg
fruit,currants,black,2020-09-11,5,kg
fruit,blueberries,blueberries,2020-09-11,6.24,kg
fruit,pears,conference,2020-09-11,0.99,kg
fruit,pears,doyenne_du_comice,2020-09-11,1.2,kg
fruit,pears,other,2020-09-11,1.16,kg
fruit,plums,victoria,2020-09-11,1.85,kg
fruit,plums,all_other,2020-09-11,1.38,kg
fruit,raspberries,raspberries,2020-09-11,7.37,kg
fruit,strawberries,strawberries,2020-09-11,3.88,kg
vegetable,beans,broad,2020-09-11,1.47,kg
vegetable,beans,dwarf_french_or_kidney,2020-09-11,2.21,kg
vegetable,beans,runner_climbing,2020-09-11,4.6,kg
vegetable,beetroot,beetroot,2020-09-11,0.48,kg
vegetable,brussels_sprouts,brussels_sprouts,2020-09-11,1.26,kg
vegetable,pak_choi,pak_choi,2020-09-11,2.39,kg
vegetable,curly_kale,curly_kale,2020-09-11,2.86,kg
vegetable,cabbage,red,2020-09-11,0.39,kg
vegetable,cabbage,savoy,2020-09-11,0.47,head
vegetable,spring_greens,prepacked,2020-09-11,0.79,kg
vegetable,cabbage,summer_autumn_pointed,2020-09-11,0.6,kg
vegetable,cabbage,white,2020-09-11,0.41,kg
vegetable,cabbage,round_green_other,2020-09-11,0.48,head
vegetable,calabrese,calabrese,2020-09-11,1.53,kg
vegetable,capsicum,red,2020-09-11,0.7,kg
vegetable,capsicum,elongated,2020-09-11,1.76,kg
vegetable,capsicum,yelloworange,2020-09-11,0.7,kg
vegetable,carrots,topped_washed,2020-09-11,0.52,kg
vegetable,cauliflower,all,2020-09-11,1.07,head
vegetable,celery,all_washed,2020-09-11,0.75,kg
vegetable,celeriac,celeriac,2020-09-11,0.69,kg
vegetable,chinese_leaf,chinese_leaf,2020-09-11,0.92,kg
vegetable,coriander,coriander,2020-09-11,1.55,kg
vegetable,courgettes,courgettes,2020-09-11,1.76,kg
vegetable,cucumbers,cucumbers,2020-09-11,1.38,kg
vegetable,leeks,trimmed,2020-09-11,1.23,kg
vegetable,lettuce,butterhead_indoor,2020-09-11,0.39,head
vegetable,lettuce,cos,2020-09-11,0.56,head
vegetable,lettuce,crisp_iceberg_type,2020-09-11,0.54,head
vegetable,lettuce,little_gem,2020-09-11,0.65,twin
vegetable,rocket,rocket,2020-09-11,4.84,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-09-11,4.68,kg
vegetable,onion,bulb_brown,2020-09-11,0.42,kg
vegetable,onion,bulb_red,2020-09-11,0.54,kg
vegetable,onion,saladspring,2020-09-11,0.34,kg
vegetable,swede,swede,2020-09-11,0.24,kg
vegetable,turnip,turnip,2020-09-11,1.52,kg
vegetable,parsnips,all_varieties,2020-09-11,1.18,kg
vegetable,peas,shelling_all_varieties,2020-09-11,2.72,kg
vegetable,rhubarb,outdoor,2020-09-11,1.43,kg
vegetable,spinach_leaf,loose_bunches,2020-09-11,1.55,kg
vegetable,sweetcorn,sweetcorn,2020-09-11,0.27,head
vegetable,tomatoes,round,2020-09-11,1,kg
vegetable,tomatoes,vine,2020-09-11,1.31,kg
cut_flowers,gladioli,all_varieties,2020-09-11,0.24,stem
fruit,apples,bramleys_seedling,2020-09-04,1.17,kg
fruit,apples,coxs_orange_group,2020-09-04,1.06,kg
fruit,apples,gala,2020-09-04,1.03,kg
fruit,apples,other_early_season,2020-09-04,0.87,kg
fruit,blackberries,blackberries,2020-09-04,9.24,kg
fruit,currants,red,2020-09-04,8.8,kg
fruit,blueberries,blueberries,2020-09-04,8.09,kg
fruit,pears,conference,2020-09-04,0.97,kg
fruit,plums,victoria,2020-09-04,1.65,kg
fruit,plums,all_other,2020-09-04,1.38,kg
fruit,raspberries,raspberries,2020-09-04,8.08,kg
fruit,strawberries,strawberries,2020-09-04,3.57,kg
vegetable,beans,broad,2020-09-04,1.49,kg
vegetable,beans,dwarf_french_or_kidney,2020-09-04,2.24,kg
vegetable,beans,runner_climbing,2020-09-04,3.62,kg
vegetable,beetroot,beetroot,2020-09-04,0.48,kg
vegetable,brussels_sprouts,brussels_sprouts,2020-09-04,1.22,kg
vegetable,pak_choi,pak_choi,2020-09-04,2.31,kg
vegetable,curly_kale,curly_kale,2020-09-04,2.86,kg
vegetable,cabbage,red,2020-09-04,0.39,kg
vegetable,cabbage,savoy,2020-09-04,0.47,head
vegetable,spring_greens,prepacked,2020-09-04,0.77,kg
vegetable,cabbage,summer_autumn_pointed,2020-09-04,0.57,kg
vegetable,cabbage,white,2020-09-04,0.41,kg
vegetable,cabbage,round_green_other,2020-09-04,0.49,head
vegetable,calabrese,calabrese,2020-09-04,1.47,kg
vegetable,capsicum,elongated,2020-09-04,2,kg
vegetable,carrots,topped_washed,2020-09-04,0.53,kg
vegetable,cauliflower,all,2020-09-04,0.94,head
vegetable,celery,all_washed,2020-09-04,0.8,kg
vegetable,celeriac,celeriac,2020-09-04,0.71,kg
vegetable,chinese_leaf,chinese_leaf,2020-09-04,0.87,kg
vegetable,coriander,coriander,2020-09-04,1.35,kg
vegetable,courgettes,courgettes,2020-09-04,1.42,kg
vegetable,cucumbers,cucumbers,2020-09-04,1.45,kg
vegetable,leeks,trimmed,2020-09-04,1.28,kg
vegetable,lettuce,butterhead_indoor,2020-09-04,0.4,head
vegetable,lettuce,cos,2020-09-04,0.57,head
vegetable,lettuce,crisp_iceberg_type,2020-09-04,0.49,head
vegetable,lettuce,little_gem,2020-09-04,0.65,twin
vegetable,rocket,rocket,2020-09-04,4.89,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-09-04,4.67,kg
vegetable,onion,bulb_brown,2020-09-04,0.41,kg
vegetable,onion,bulb_red,2020-09-04,0.57,kg
vegetable,onion,saladspring,2020-09-04,0.31,kg
vegetable,swede,swede,2020-09-04,0.25,kg
vegetable,turnip,turnip,2020-09-04,1.52,kg
vegetable,parsnips,all_varieties,2020-09-04,1.23,kg
vegetable,peas,shelling_all_varieties,2020-09-04,2.88,kg
vegetable,rhubarb,outdoor,2020-09-04,1.34,kg
vegetable,spinach_leaf,loose_bunches,2020-09-04,1.43,kg
vegetable,sweetcorn,sweetcorn,2020-09-04,0.27,head
vegetable,tomatoes,round,2020-09-04,0.74,kg
vegetable,tomatoes,vine,2020-09-04,0.71,kg
vegetable,tomatoes,cherry,2020-09-04,1.53,kg
cut_flowers,gladioli,all_varieties,2020-09-04,0.24,stem
fruit,apples,bramleys_seedling,2020-08-28,1.25,kg
fruit,apples,gala,2020-08-28,1,kg
fruit,apples,other_early_season,2020-08-28,0.88,kg
fruit,blackberries,blackberries,2020-08-28,4.69,kg
fruit,currants,red,2020-08-28,8.8,kg
fruit,blueberries,blueberries,2020-08-28,8.61,kg
fruit,cherries,all,2020-08-28,2.8,kg
fruit,pears,conference,2020-08-28,1.15,kg
fruit,pears,other,2020-08-28,0.89,kg
fruit,plums,victoria,2020-08-28,1.52,kg
fruit,plums,all_other,2020-08-28,1.37,kg
fruit,raspberries,raspberries,2020-08-28,7.74,kg
fruit,strawberries,strawberries,2020-08-28,1.94,kg
vegetable,beans,broad,2020-08-28,1.52,kg
vegetable,beans,dwarf_french_or_kidney,2020-08-28,2.26,kg
vegetable,beans,runner_climbing,2020-08-28,3,kg
vegetable,beetroot,beetroot,2020-08-28,0.48,kg
vegetable,brussels_sprouts,brussels_sprouts,2020-08-28,1.51,kg
vegetable,pak_choi,pak_choi,2020-08-28,2.25,kg
vegetable,curly_kale,curly_kale,2020-08-28,2.91,kg
vegetable,cabbage,red,2020-08-28,0.4,kg
vegetable,cabbage,savoy,2020-08-28,0.48,head
vegetable,spring_greens,prepacked,2020-08-28,0.78,kg
vegetable,cabbage,summer_autumn_pointed,2020-08-28,0.57,kg
vegetable,cabbage,white,2020-08-28,0.44,kg
vegetable,cabbage,round_green_other,2020-08-28,0.47,head
vegetable,calabrese,calabrese,2020-08-28,1.15,kg
vegetable,capsicum,green,2020-08-28,0.95,kg
vegetable,capsicum,red,2020-08-28,0.95,kg
vegetable,capsicum,elongated,2020-08-28,1.93,kg
vegetable,capsicum,yelloworange,2020-08-28,0.95,kg
vegetable,carrots,topped_washed,2020-08-28,0.54,kg
vegetable,cauliflower,all,2020-08-28,0.58,head
vegetable,celery,all_washed,2020-08-28,0.8,kg
vegetable,celeriac,celeriac,2020-08-28,0.64,kg
vegetable,chinese_leaf,chinese_leaf,2020-08-28,0.85,kg
vegetable,coriander,coriander,2020-08-28,1.32,kg
vegetable,courgettes,courgettes,2020-08-28,1.05,kg
vegetable,cucumbers,cucumbers,2020-08-28,1.03,kg
vegetable,leeks,trimmed,2020-08-28,1.25,kg
vegetable,lettuce,butterhead_indoor,2020-08-28,0.37,head
vegetable,lettuce,cos,2020-08-28,0.57,head
vegetable,lettuce,crisp_iceberg_type,2020-08-28,0.46,head
vegetable,lettuce,little_gem,2020-08-28,0.65,twin
vegetable,rocket,rocket,2020-08-28,4.95,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-08-28,4.8,kg
vegetable,onion,bulb_brown,2020-08-28,0.43,kg
vegetable,onion,bulb_red,2020-08-28,0.56,kg
vegetable,onion,saladspring,2020-08-28,0.33,kg
vegetable,swede,swede,2020-08-28,0.25,kg
vegetable,turnip,turnip,2020-08-28,1.53,kg
vegetable,parsnips,all_varieties,2020-08-28,1.22,kg
vegetable,peas,shelling_all_varieties,2020-08-28,2.85,kg
vegetable,rhubarb,outdoor,2020-08-28,1.42,kg
vegetable,spinach_leaf,loose_bunches,2020-08-28,1.32,kg
vegetable,sweetcorn,sweetcorn,2020-08-28,0.27,head
vegetable,tomatoes,round,2020-08-28,0.75,kg
vegetable,tomatoes,vine,2020-08-28,1.08,kg
vegetable,tomatoes,cherry,2020-08-28,1.09,kg
vegetable,tomatoes,plum,2020-08-28,0.96,kg
cut_flowers,gladioli,all_varieties,2020-08-28,0.24,stem
fruit,apples,bramleys_seedling,2020-08-21,1.4,kg
fruit,apples,other_early_season,2020-08-21,0.89,kg
fruit,blackberries,blackberries,2020-08-21,6.71,kg
fruit,currants,red,2020-08-21,8,kg
fruit,blueberries,blueberries,2020-08-21,7.15,kg
fruit,cherries,all,2020-08-21,3.27,kg
fruit,pears,conference,2020-08-21,1.27,kg
fruit,pears,other,2020-08-21,0.9,kg
fruit,plums,victoria,2020-08-21,1.55,kg
fruit,plums,all_other,2020-08-21,1.44,kg
fruit,raspberries,raspberries,2020-08-21,6.87,kg
fruit,strawberries,strawberries,2020-08-21,1.58,kg
vegetable,beans,broad,2020-08-21,1.51,kg
vegetable,beans,dwarf_french_or_kidney,2020-08-21,2.01,kg
vegetable,beans,runner_climbing,2020-08-21,3.38,kg
vegetable,beetroot,beetroot,2020-08-21,0.48,kg
vegetable,brussels_sprouts,brussels_sprouts,2020-08-21,0.8,kg
vegetable,pak_choi,pak_choi,2020-08-21,2.39,kg
vegetable,curly_kale,curly_kale,2020-08-21,2.97,kg
vegetable,cabbage,red,2020-08-21,0.39,kg
vegetable,cabbage,savoy,2020-08-21,0.5,head
vegetable,spring_greens,prepacked,2020-08-21,0.71,kg
vegetable,cabbage,summer_autumn_pointed,2020-08-21,0.57,kg
vegetable,cabbage,white,2020-08-21,0.43,kg
vegetable,cabbage,round_green_other,2020-08-21,0.47,head
vegetable,calabrese,calabrese,2020-08-21,1.27,kg
vegetable,capsicum,elongated,2020-08-21,2.23,kg
vegetable,carrots,topped_washed,2020-08-21,0.52,kg
vegetable,cauliflower,all,2020-08-21,0.64,head
vegetable,celery,all_washed,2020-08-21,0.77,kg
vegetable,celeriac,celeriac,2020-08-21,0.51,kg
vegetable,chinese_leaf,chinese_leaf,2020-08-21,0.79,kg
vegetable,coriander,coriander,2020-08-21,1.42,kg
vegetable,courgettes,courgettes,2020-08-21,0.96,kg
vegetable,cucumbers,cucumbers,2020-08-21,1.12,kg
vegetable,leeks,trimmed,2020-08-21,1.3,kg
vegetable,lettuce,butterhead_indoor,2020-08-21,0.37,head
vegetable,lettuce,cos,2020-08-21,0.56,head
vegetable,lettuce,crisp_iceberg_type,2020-08-21,0.4,head
vegetable,lettuce,little_gem,2020-08-21,0.64,twin
vegetable,rocket,rocket,2020-08-21,4.92,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-08-21,4.78,kg
vegetable,onion,bulb_brown,2020-08-21,0.45,kg
vegetable,onion,bulb_red,2020-08-21,0.6,kg
vegetable,onion,saladspring,2020-08-21,0.33,kg
vegetable,swede,swede,2020-08-21,0.26,kg
vegetable,turnip,turnip,2020-08-21,1.55,kg
vegetable,parsnips,all_varieties,2020-08-21,1.25,kg
vegetable,peas,shelling_all_varieties,2020-08-21,2.98,kg
vegetable,rhubarb,outdoor,2020-08-21,1.59,kg
vegetable,spinach_leaf,loose_bunches,2020-08-21,1.45,kg
vegetable,sweetcorn,sweetcorn,2020-08-21,0.29,head
vegetable,tomatoes,round,2020-08-21,1.09,kg
vegetable,tomatoes,vine,2020-08-21,1.39,kg
vegetable,tomatoes,cherry,2020-08-21,2.07,kg
vegetable,tomatoes,plum,2020-08-21,0.97,kg
cut_flowers,gladioli,all_varieties,2020-08-21,0.24,stem
fruit,apples,bramleys_seedling,2020-08-14,1.88,kg
fruit,apples,other_early_season,2020-08-14,0.93,kg
fruit,blackberries,blackberries,2020-08-14,5.76,kg
fruit,blueberries,blueberries,2020-08-14,7.35,kg
fruit,cherries,all,2020-08-14,4.19,kg
fruit,pears,conference,2020-08-14,1.28,kg
fruit,plums,victoria,2020-08-14,1.73,kg
fruit,plums,all_other,2020-08-14,1.86,kg
fruit,raspberries,raspberries,2020-08-14,10.28,kg
fruit,strawberries,strawberries,2020-08-14,2.11,kg
vegetable,beans,broad,2020-08-14,1.52,kg
vegetable,beans,dwarf_french_or_kidney,2020-08-14,2.27,kg
vegetable,beans,runner_climbing,2020-08-14,3.49,kg
vegetable,beetroot,beetroot,2020-08-14,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,2020-08-14,0.8,kg
vegetable,pak_choi,pak_choi,2020-08-14,2.37,kg
vegetable,curly_kale,curly_kale,2020-08-14,3.12,kg
vegetable,cabbage,red,2020-08-14,0.39,kg
vegetable,cabbage,savoy,2020-08-14,0.48,head
vegetable,spring_greens,prepacked,2020-08-14,0.78,kg
vegetable,cabbage,summer_autumn_pointed,2020-08-14,0.63,kg
vegetable,cabbage,white,2020-08-14,0.4,kg
vegetable,cabbage,round_green_other,2020-08-14,0.48,head
vegetable,calabrese,calabrese,2020-08-14,1.32,kg
vegetable,capsicum,elongated,2020-08-14,1.6,kg
vegetable,carrots,topped_washed,2020-08-14,0.53,kg
vegetable,cauliflower,all,2020-08-14,1.02,head
vegetable,celery,all_washed,2020-08-14,0.8,kg
vegetable,celeriac,celeriac,2020-08-14,0.54,kg
vegetable,chinese_leaf,chinese_leaf,2020-08-14,0.82,kg
vegetable,coriander,coriander,2020-08-14,1.43,kg
vegetable,courgettes,courgettes,2020-08-14,0.93,kg
vegetable,cucumbers,cucumbers,2020-08-14,1.07,kg
vegetable,leeks,trimmed,2020-08-14,1.37,kg
vegetable,lettuce,butterhead_indoor,2020-08-14,0.36,head
vegetable,lettuce,cos,2020-08-14,0.55,head
vegetable,lettuce,crisp_iceberg_type,2020-08-14,0.43,head
vegetable,lettuce,little_gem,2020-08-14,0.65,twin
vegetable,rocket,rocket,2020-08-14,4.99,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2020-08-14,4.77,kg
vegetable,onion,bulb_brown,2020-08-14,0.44,kg
vegetable,onion,bulb_red,2020-08-14,0.58,kg
vegetable,onion,saladspring,2020-08-14,0.33,kg
vegetable,swede,swede,2020-08-14,0.25,kg
vegetable,turnip,turnip,2020-08-14,1.4,kg
vegetable,parsnips,all_varieties,2020-08-14,1.6,kg
vegetable,peas,shelling_all_varieties,2020-08-14,2.47,kg
vegetable,rhubarb,outdoor,2020-08-14,1.33,kg
vegetable,spinach_leaf,loose_bunches,2020-08-14,1.45,kg
vegetable,sweetcorn,sweetcorn,2020-08-14,0.3,head
vegetable,tomatoes,round,2020-08-14,0.97,kg
vegetable,tomatoes,vine,2020-08-14,1.41,kg
vegetable,tomatoes,cherry,2020-08-14,1.53,kg
vegetable,tomatoes,plum,2020-08-14,1,kg
cut_flowers,gladioli,all_varieties,2020-08-14,0.22,stem
fruit,apples,bramleys_seedling,2020-08-07,2.1,kg
fruit,apples,gala,2020-08-07,1.42,kg
fruit,apples,other_early_season,2020-08-07,1.06,kg
fruit,blackberries,blackberries,2020-08-07,5.46,kg
fruit,currants,black,2020-08-07,9.6,kg
fruit,currants,red,2020-08-07,9.6,kg
fruit,blueberries,blueberries,2020-08-07,7.74,kg
fruit,cherries,all,2020-08-07,4.48,kg
fruit,gooseberries,gooseberries,2020-08-07,9.58,kg
fruit,plums,victoria,2020-08-07,2.11,kg
fruit,plums,all_other,2020-08-07,1.5,kg
fruit,raspberries,raspberries,2020-08-07,8.07,kg
fruit,strawberries,strawberries,2020-08-07,2.61,kg
vegetable,beans,broad,2020-08-07,1.78,kg
vegetable,beans,dwarf_french_or_kidney,2020-08-07,2.47,kg
vegetable,beans,runner_climbing,2020-08-07,4.57,kg
vegetable,beetroot,beetroot,2020-08-07,0.5,kg
vegetable,pak_choi,pak_choi,2020-08-07,2.38,kg
vegetable,curly_kale,curly_kale,2020-08-07,3.12,kg
vegetable,cabbage,red,2020-08-07,0.47,kg
vegetable,cabbage,savoy,2020-08-07,0.51,head
